Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_in_vitro,A.J_vs_in_vitro,C57BL.6J_vs_in_vitro,CC001.Unc_vs_in_vitro,CC002.Unc_vs_in_vitro,CC003.Unc_vs_in_vitro,CC004.TauUnc_vs_in_vitro,CC005.TauUnc_vs_in_vitro,CC006.TauUnc_vs_in_vitro,CC007.Unc_vs_in_vitro,CC008.GeniUnc_vs_in_vitro,CC009.Unc_vs_in_vitro,CC010.GeniUnc_vs_in_vitro,CC011.Unc_vs_in_vitro,CC012.GeniUnc_vs_in_vitro,CC013.GeniUnc_vs_in_vitro,CC015.Unc_vs_in_vitro,CC016.GeniUnc_vs_in_vitro,CC017.Unc_vs_in_vitro,CC018.Unc_vs_in_vitro,CC019.TauUnc_vs_in_vitro,CC021.Unc_vs_in_vitro,CC022.GeniUnc_vs_in_vitro,CC023.GeniUnc_vs_in_vitro,CC024.GeniUnc_vs_in_vitro,CC025.GeniUnc_vs_in_vitro,CC027.GeniUnc_vs_in_vitro,CC028.GeniUnc_vs_in_vitro,CC030.GeniUnc_vs_in_vitro,CC031.GeniUnc_vs_in_vitro,CC032.GeniUnc_vs_in_vitro,CC033.GeniUnc_vs_in_vitro,CC034.Unc_vs_in_vitro,CC035.Unc_vs_in_vitro,CC037.TauUnc_vs_in_vitro,CC038.GeniUnc_vs_in_vitro,CC039.Unc_vs_in_vitro,CC040.TauUnc_vs_in_vitro,CC041.TauUnc_vs_in_vitro,CC042.GeniUnc_vs_in_vitro,CC043.GeniUnc_vs_in_vitro,CC044.Unc_vs_in_vitro,CC045.GeniUnc_vs_in_vitro,CC046.Unc_vs_in_vitro,CC047.Unc_vs_in_vitro,CC051.TauUnc_vs_in_vitro,CC056.GeniUnc_vs_in_vitro,CC057.Unc_vs_in_vitro,CC059.TauUnc_vs_in_vitro,CC061.GeniUnc_vs_in_vitro,CC065.Unc_vs_in_vitro,Cast.EiJ_vs_in_vitro,IFNG_vs_in_vitro,NOD.ShiLtJ_vs_in_vitro,NOS_vs_in_vitro,NZO.H1LtJ_vs_in_vitro,PWK.PhJ_vs_in_vitro,Phox_vs_in_vitro,Rag_vs_in_vitro,Wsb.Eij_vs_in_vitro,mbio_H37Rv_vs_in_vitro,BXD102_vs_in_vitro_H37Rv,BXD29_vs_in_vitro_H37Rv,BXD39_vs_in_vitro_H37Rv,BXD40_vs_in_vitro_H37Rv,BXD48a_vs_in_vitro_H37Rv,BXD51_vs_in_vitro_H37Rv,BXD54_vs_in_vitro_H37Rv,BXD56_vs_in_vitro_H37Rv,BXD60_vs_in_vitro_H37Rv,BXD62_vs_in_vitro_H37Rv,BXD67_vs_in_vitro_H37Rv,BXD69_vs_in_vitro_H37Rv,BXD73_vs_in_vitro_H37Rv,BXD73b_vs_in_vitro_H37Rv,BXD77_vs_in_vitro_H37Rv,BXD79_vs_in_vitro_H37Rv,BXD90_vs_in_vitro_H37Rv,BXD93_vs_in_vitro_H37Rv,BXD9_vs_in_vitro_H37Rv,C57BL.6J_vs_in_vitro_H37Rv,DBA.2J_vs_in_vitro_H37Rv,Functional_Category
Rv0012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99931,1.0,0.97959,0.75236,1.0,1.0,0.96799,1.0,0.1362,1.0,0.7008800000000001,0.81319,0.0891899999999999,0.8292700000000001,0.09314,1.0,0.08255,1.0,0.0,0.33762,1.0,1.0,0.62359,1.0,1.0,1.0,0.0,1.0,1.0,0.13574,1.0,0.62862,1.0,0.12637,0.10415,0.0133099999999999,0.11039,0.06616,1.0,1.0,0.30553,1.0,1.0,1.0,1.0,1.0,0.97711,1.0,1.0,1.0,0.08855,0.74666,0.53363,1.0,0.33957,0.34003,0.45508,0.37494,0.0674,1.0,0.57089,0.32164,1.0,1.0,0.51732,0.93508,0.53173,0.33608,0.53587,0.80016,0.05088,0.1221,0.5617,1.0,0.91299,0.5157,0.58482,0.43088,0.5647300000000001,0.20495,0.62324,0.37513,1.0,1.0,0.45497,0.34407,0.25948,0.76275,1.0,1.0,1.0,0.3902,0.6966100000000001,0.50184,0.46495,0.8491,0.47381,1.0,0.9073,0.98539,0.5392899999999999,0.5752,0.14427,0.6410600000000001,0.48993,0.65078,0.14293,0.78859,1.0,0.04604,0.8466600000000001,0.7448,0.28893,1.0,0.09208,0.65281,1.0,1.0,1.0,1.0,1.0,0.8269,1.0,0.86012,0.50222,1.0,1.0,0.92482,1.0,0.2352,1.0,1.0,0.83601,cell wall and cell processes
Rv0013,1.0,1.0,1.0,1.0,1.0,0.77751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94561,1.0,1.0,0.4676399999999999,1.0,0.99003,1.0,0.45771,0.64554,1.0,1.0,0.81739,1.0,0.84403,0.8728100000000001,1.0,1.0,1.0,1.0,1.0,0.65566,1.0,1.0,0.68025,0.0,1.0,1.0,1.0,1.0,1.0,0.58444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,0.2267,0.20838,1.0,1.0,1.0,0.9824,1.0,1.0,0.96193,0.78979,0.96502,0.53238,1.0,1.0,1.0,1.0,1.0,0.81728,1.0,0.86936,1.0,1.0,0.56871,0.8115100000000001,1.0,0.7993,1.0,1.0,0.82284,0.5037699999999999,1.0,0.71942,1.0,0.95311,0.8634299999999999,0.93257,0.51183,0.50375,1.0,1.0,1.0,1.0,0.6333300000000001,0.65086,0.6206699999999999,1.0,1.0,0.83549,0.8246600000000001,1.0,0.6921,0.65227,1.0,1.0,1.0,1.0,0.81248,1.0,0.8821700000000001,1.0,0.52949,1.0,0.62964,1.0,1.0,0.85217,1.0,1.0,1.0,0.76718,1.0,1.0,0.70221,1.0,1.0,1.0,0.97173,1.0,1.0,1.0,1.0,0.99131,1.0,1.0,intermediary metabolism and respiration
Rv0014c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,1.0,1.0,1.0,1.0,0.74941,1.0,1.0,1.0,0.8195399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96104,0.97403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77981,0.99933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,regulatory proteins
Rv0015c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86675,1.0,0.9666,1.0,1.0,1.0,0.9807,1.0,1.0,1.0,0.59515,0.86179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37727,1.0,1.0,0.96046,1.0,1.0,1.0,1.0,0.97527,1.0,0.8260200000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91685,1.0,1.0,1.0,1.0,1.0,0.75292,1.0,0.81025,1.0,1.0,1.0,1.0,1.0,0.69738,1.0,1.0,1.0,1.0,1.0,0.6784100000000001,1.0,0.8340200000000001,1.0,1.0,1.0,0.96854,0.9996,1.0,1.0,0.93031,0.93593,0.8718299999999999,1.0,0.98548,1.0,1.0,0.73243,1.0,1.0,1.0,1.0,1.0,1.0,0.91802,0.92929,0.6752100000000001,0.88895,1.0,1.0,1.0,0.72643,1.0,0.66755,0.88713,1.0,1.0,0.93279,1.0,1.0,0.43453,1.0,0.9611,1.0,1.0,0.93247,1.0,1.0,0.96889,1.0,1.0,1.0,1.0,1.0,0.73724,0.85444,1.0,1.0,1.0,0.99935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,regulatory proteins
Rv0016c,1.0,1.0,1.0,0.0,1.0,0.61537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01341,0.70292,0.48503,0.0049299999999999,1.0,0.0,1.0,1.0,1.0,1.0,0.46396,0.86179,1.0,0.0,0.57067,1.0,0.25589,0.72636,0.8889100000000001,1.0,1.0,1.0,1.0,0.14154,0.76088,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.30705,0.0,0.0,0.01625,1.0,0.0,1.0,0.1215099999999999,0.0,1.0,1.0,0.20594,1.0,0.8275,1.0,1.0,0.04359,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74835,1.0,1.0,1.0,1.0,1.0,0.85293,1.0,0.9689,1.0,1.0,1.0,0.95764,1.0,1.0,1.0,1.0,1.0,0.71967,0.8874,0.82442,1.0,1.0,0.6866,1.0,0.64068,0.7047,1.0,1.0,1.0,1.0,0.95561,0.56895,1.0,0.84459,1.0,1.0,1.0,1.0,0.7542300000000001,0.64174,1.0,1.0,1.0,0.94875,1.0,1.0,1.0,1.0,0.52946,1.0,0.0,1.0,1.0,0.91725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99958,cell wall and cell processes
Rv0017c,1.0,1.0,1.0,0.0,1.0,0.35598,1.0,1.0,1.0,1.0,1.0,0.93931,1.0,0.33999,0.90677,0.55501,0.03884,1.0,0.0476399999999999,1.0,1.0,0.25208,1.0,0.43222,0.19835,0.66975,0.0,0.11607,1.0,0.94792,0.06577,0.60724,1.0,1.0,1.0,1.0,0.07277,0.528,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.72025,0.0,0.0,0.29179,1.0,0.16144,1.0,0.00621,0.0,1.0,1.0,0.0,1.0,0.67784,1.0,1.0,0.0,0.0,0.41176,0.4636699999999999,1.0,0.64259,0.4401,0.49415,1.0,0.2029099999999999,0.4578399999999999,0.8981299999999999,0.6875899999999999,0.51955,1.0,1.0,1.0,1.0,0.35534,1.0,1.0,0.35301,0.07451,1.0,1.0,0.82811,1.0,1.0,0.8994,0.22351,1.0,0.44625,1.0,1.0,0.81017,0.93798,0.52144,0.1136,1.0,1.0,0.48612,1.0,1.0,0.7488199999999999,1.0,0.70352,0.28153,1.0,1.0,1.0,1.0,0.93846,0.20969,1.0,0.95195,0.81697,1.0,0.55553,0.52382,1.0,0.5473,0.98583,0.0,1.0,1.0,0.99362,1.0,1.0,1.0,1.0,0.91116,1.0,0.35455,0.44345,1.0,1.0,0.494,1.0,1.0,1.0,0.92183,1.0,1.0,0.44232,cell wall and cell processes
Rv0018c,1.0,1.0,1.0,0.05852,1.0,1.0,1.0,1.0,0.32786,1.0,1.0,1.0,1.0,0.92448,0.79192,0.98693,0.94561,1.0,1.0,1.0,1.0,0.55569,0.92971,0.10464,0.27726,1.0,0.93451,0.71725,1.0,0.99948,0.79609,1.0,0.05792,1.0,1.0,1.0,0.28189,0.90535,1.0,0.0399,0.81585,1.0,1.0,1.0,0.6975100000000001,0.8482200000000001,0.0,1.0,0.04372,0.22981,0.90077,1.0,1.0,1.0,1.0,0.09811,1.0,1.0,1.0,0.01425,1.0,1.0,1.0,0.0,0.70616,1.0,1.0,0.65382,0.70253,0.52278,1.0,0.37705,1.0,0.4063,0.76256,1.0,1.0,0.7936,0.8377700000000001,1.0,0.5522699999999999,1.0,0.66688,0.41541,0.52618,0.38422,0.5586,0.7993,0.5048600000000001,0.554,0.8183600000000001,0.31637,0.52376,0.7126,0.66379,1.0,0.38953,0.6365,0.51183,0.33416,0.9443,0.45619,0.98096,0.5364800000000001,0.91566,0.40878,0.68993,1.0,0.4627199999999999,1.0,1.0,1.0,0.66755,1.0,1.0,0.64246,0.94803,0.72339,1.0,0.13092,1.0,0.99448,0.61655,1.0,0.0016,0.44303,0.11503,0.0164,0.58877,1.0,1.0,0.72034,0.27708,1.0,0.81789,0.07733,0.14874,0.05347,0.18776,0.63385,0.16872,0.14963,0.68696,1.0,0.20107,0.08112,regulatory proteins
Rv0019c,1.0,1.0,1.0,0.02064,1.0,1.0,1.0,1.0,0.05542,0.64125,1.0,1.0,1.0,0.88036,0.16369,0.74415,0.94374,1.0,0.97245,0.9183,1.0,1.0,1.0,0.65722,0.64286,1.0,0.0,1.0,1.0,0.16412,1.0,1.0,1.0,1.0,1.0,0.14397,0.39188,0.7805300000000001,1.0,0.0,0.08326,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.88408,0.08447,1.0,1.0,1.0,1.0,1.0,0.70506,0.84305,1.0,0.035,0.00387,0.29005,0.34225,0.18037,0.63212,1.0,0.38877,0.45697,0.7531,0.4943399999999999,0.33037,0.32699,1.0,1.0,0.38056,0.54665,0.30809,0.6849,1.0,1.0,1.0,0.28038,0.27599,1.0,0.94164,1.0,1.0,0.8994,0.2474599999999999,0.50364,1.0,1.0,0.4724,0.33311,0.3445,0.49093,0.39118,0.95382,0.33159,0.6029,1.0,0.84846,0.27407,0.8113199999999999,0.33421,0.342,0.53887,0.32847,0.95471,0.65477,0.64628,0.3863,0.27292,1.0,0.42026,0.44231,0.2287,0.82309,0.8456,1.0,0.4011099999999999,0.0,0.61755,0.3648,0.08366,1.0,1.0,1.0,1.0,0.94413,1.0,0.85988,0.07481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12277,1.0,regulatory proteins
Rv0020c,1.0,1.0,1.0,0.50673,1.0,0.56108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42341,0.96894,1.0,0.80401,1.0,0.76048,1.0,1.0,0.98209,1.0,0.60931,1.0,1.0,0.22355,0.2560699999999999,1.0,0.3415,1.0,1.0,1.0,1.0,1.0,1.0,0.4881399999999999,0.98303,1.0,0.0,0.90713,1.0,1.0,1.0,1.0,1.0,0.03442,0.41752,0.0163099999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5718,0.73845,1.0,0.5521,1.0,1.0,1.0,1.0,1.0,1.0,0.90705,1.0,1.0,1.0,1.0,1.0,1.0,0.61256,0.76256,1.0,1.0,1.0,1.0,0.84185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79243,1.0,0.94455,1.0,1.0,0.50898,0.93324,0.65218,0.5815600000000001,1.0,0.8551200000000001,1.0,1.0,0.81347,0.99426,1.0,1.0,1.0,1.0,0.93946,1.0,0.67513,0.97875,1.0,1.0,0.9235,0.99583,1.0,0.84246,1.0,1.0,1.0,1.0,0.15115,1.0,1.0,0.78921,1.0,1.0,1.0,1.0,1.0,0.92361,0.72446,0.74556,1.0,1.0,0.95725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,regulatory proteins
Rv0022c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96443,1.0,0.98693,1.0,1.0,1.0,0.9663,1.0,1.0,1.0,0.31953,0.22623,1.0,0.33383,0.57309,1.0,0.2182599999999999,0.57122,0.8002,1.0,1.0,1.0,1.0,0.4881399999999999,0.94597,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,0.61943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98012,1.0,1.0,0.97234,0.72538,0.56079,0.88949,1.0,1.0,1.0,1.0,0.84846,0.89333,0.78473,1.0,1.0,1.0,1.0,1.0,1.0,0.2943199999999999,1.0,1.0,0.93279,1.0,1.0,1.0,1.0,1.0,0.83765,1.0,0.06947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99678,1.0,1.0,1.0,1.0,0.95977,1.0,1.0,1.0,regulatory proteins
Rv0023,1.0,1.0,1.0,0.5242899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63865,1.0,1.0,1.0,1.0,1.0,0.49525,0.7007399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50162,1.0,1.0,0.84634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,regulatory proteins
Rv0024,1.0,1.0,1.0,1.0,1.0,0.57819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85349,1.0,0.67448,0.99321,1.0,1.0,0.98981,1.0,1.0,1.0,0.2149599999999999,0.32042,1.0,0.85557,0.81866,1.0,0.98334,0.56263,0.59772,1.0,1.0,1.0,1.0,0.50162,0.90535,1.0,0.81021,0.99829,1.0,1.0,1.0,0.81255,1.0,0.99235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6594399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9294,0.97842,1.0,1.0,1.0,1.0,0.67314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98292,1.0,1.0,0.7126,1.0,1.0,0.81017,1.0,0.8203,0.8520399999999999,1.0,1.0,1.0,1.0,1.0,0.42887,1.0,1.0,1.0,0.61197,1.0,1.0,1.0,0.79515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72416,1.0,0.50325,0.99933,1.0,1.0,1.0,1.0,1.0,0.85736,0.84588,1.0,0.86458,1.0,1.0,1.0,0.96533,1.0,1.0,1.0,0.97794,1.0,1.0,0.38948,"virulence, detoxification, adaptation"
Rv0031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,1.0,0.94561,1.0,1.0,0.943,1.0,0.51805,1.0,0.3849,1.0,1.0,0.8279700000000001,1.0,1.0,0.79443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3897199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94524,1.0,1.0,1.0,1.0,1.0,1.0,0.94158,0.49068,1.0,0.46761,1.0,1.0,1.0,0.58714,1.0,1.0,0.40978,1.0,0.97286,1.0,0.29151,0.819,0.66064,1.0,0.48661,0.39279,1.0,1.0,insertion seqs and phages
Rv0032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8647100000000001,0.46107,1.0,0.97545,1.0,1.0,0.94976,0.95263,0.95292,1.0,0.81789,0.4016099999999999,1.0,0.85557,0.5855,1.0,0.85182,0.31477,1.0,1.0,1.0,1.0,1.0,0.7109,1.0,1.0,0.91599,0.67077,1.0,1.0,1.0,1.0,1.0,0.74364,1.0,1.0,0.69928,1.0,1.0,1.0,1.0,1.0,1.0,0.8776799999999999,1.0,1.0,0.4568899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9349,1.0,1.0,1.0,1.0,0.94784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74849,1.0,1.0,0.76789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79914,1.0,1.0,0.92145,1.0,1.0,1.0,1.0,1.0,1.0,0.969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv0033,1.0,1.0,1.0,1.0,1.0,0.6964199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38955,0.74269,1.0,1.0,0.5574,0.95798,1.0,0.60511,1.0,0.98114,0.73418,1.0,0.7571399999999999,1.0,1.0,1.0,0.8877,0.91766,1.0,1.0,1.0,1.0,0.5301100000000001,1.0,1.0,0.98156,0.97625,1.0,0.68772,1.0,1.0,1.0,0.92105,1.0,1.0,0.80345,1.0,1.0,1.0,1.0,1.0,1.0,0.95558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25111,1.0,1.0,0.91088,1.0,1.0,1.0,1.0,1.0,0.6641699999999999,1.0,1.0,1.0,1.0,1.0,0.989,1.0,0.70608,1.0,1.0,1.0,0.16557,0.6190899999999999,1.0,1.0,1.0,1.0,0.6300399999999999,1.0,0.4655,0.66779,1.0,1.0,0.99856,0.972,0.5079100000000001,1.0,0.20911,1.0,0.1019299999999999,1.0,0.3492099999999999,1.0,0.17594,1.0,1.0,1.0,1.0,1.0,0.24268,1.0,1.0,1.0,0.78955,0.97759,0.76789,1.0,1.0,0.3578699999999999,1.0,0.08081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67461,0.7878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1894,1.0,1.0,lipid metabolism
Rv0035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95575,0.94561,1.0,1.0,0.49053,0.6422899999999999,0.9205,1.0,0.8672799999999999,1.0,1.0,0.37773,0.80093,1.0,0.99219,0.7199300000000001,1.0,1.0,1.0,1.0,1.0,0.93145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95094,0.96324,1.0,1.0,1.0,1.0,1.0,1.0,0.97865,1.0,1.0,1.0,0.9653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7491399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6376,0.88407,1.0,0.9447,1.0,1.0,1.0,1.0,1.0,0.60421,1.0,1.0,0.86998,1.0,1.0,1.0,1.0,1.0,0.9372,1.0,0.6579699999999999,1.0,1.0,0.9481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,lipid metabolism
