Rv_ID,2003A_Sassetti_log2FC,2003B_Sassetti_log2FC,2005_Rengarajan_log2FC,2006_Joshi_GI_1_log2FC,2006_Joshi_GI_2_log2FC,2011_Griffin_2_log2FC,2013_Zhang_1_log2FC,2013_Zhang_2_log2FC,2013_Zhang_3A_log2FC,2013_Zhang_3B_log2FC,2013_Zhang_3C_log2FC,2013_Zhang_3D_log2FC,2016_Korte_log2FC,2017_Mishra_1A_log2FC,2017_Mishra_1B_log2FC,2017_Mishra_1C_log2FC,2017_Mishra_1D_log2FC,2018_Rittershaus_1A_log2FC,2018_Rittershaus_1B_log2FC,2012_Zhang_log2FC,2015_Kieser_GI_1_log2FC,2015_Kieser_GI_2_log2FC,2015_Kieser_GI_3_log2FC,2015_Mendum_log2FC,2016_Nambi_log2FC,2017_Xu_1A_log2FC,2017_Xu_1B_log2FC,2017_Xu_1C_log2FC,2017_Xu_1D_log2FC,2017_Xu_1E_log2FC,2018_Carey_1A_log2FC,2018_Carey_1B_log2FC,2018_Carey_1C_log2FC,2018_Carey_1D_log2FC,2018_Carey_1E_log2FC,2018_Carey_1F_log2FC,2018_Carey_1G_log2FC,2018_Carey_1H_log2FC,2017B_DeJesus_1A_log2FC,2017B_DeJesus_1B_log2FC,2017B_DeJesus_1C_log2FC,marP_log2FC,Rv0950_log2FC,Rv3916c_log2FC,Rv0307c_log2FC,Rv3717_log2FC,ponA1_log2FC,Rv1565c_log2FC,Rv3684_log2FC,Rv0954_log2FC,Rv3811_log2FC,Rv1096_log2FC,Rv2680_log2FC,Rv1432_log2FC,Rv3594_log2FC,Rv3005c_log2FC,Functional_Category
Rv3653,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5576556074069385,-4.864869037579528,5.292561200881759,0.0,0.544828259185519,-0.01733261807244125,-0.243619875722161,-0.1099390338785061,-0.1699250014423125,0.7279204545631991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,-1.29,-0.65,-0.05,0.74,1.3,-2.5,0.97,-0.15,3.57,-0.14,0.53,-0.08,0.56,-0.64,3.6,0.5,-0.4,PE/PPE
Rv3657c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.633998351875252,-3.5372733143553083,5.342985348620691,0.0,1.94467685393179,0.2557412665091011,-0.05551690639118115,0.0222321937724701,0.4476373076316325,0.2404102563952097,0.31,-0.65,-0.52,-1.26,-0.41,-0.03,0.04,1.15,-0.57,-0.96,0.38,0.43,-0.11,-1.78,-3.27,-0.08,-0.04,2.32,-0.58,4.14,-0.92,-0.43,5.37,-3.72,-0.75,-0.36,cell wall and cell processes
Rv3658c,-3.294937506169247,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.1992774602424333,0.7725637545227652,-0.2396877365271746,-1.0,-0.9054923702105879,0.1061093040496073,0.3298346058079911,-0.4469245464998796,0.3085415412724519,-0.1198226876959001,-3.48,-0.9,-1.25,-0.55,-1.01,0.11,-0.74,-0.83,-0.19,0.16,0.11,0.45,-0.27,-2.4,-0.45,0.09,0.83,0.09,0.33,0.11,0.16,-0.24,-0.98,-5.83,-0.24,-5.71,cell wall and cell processes
Rv3660c,-2.4320584399564034,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.404110053920484,2.032460391086627,-3.056717918443975,-1.0,-1.4674701674143003,-0.3620304767636572,-0.2173400934299678,0.1161639114312156,0.2122905905748362,-0.5886569842788978,-0.39,-0.6,0.26,-0.96,-0.37,0.66,1.17,1.4,2.05,3.15,1.81,-0.24,0.16,-4.65,-6.2,-0.93,-1.24,2.14,-0.53,-1.63,-0.49,0.19,-7.02,-3.16,-0.53,0.58,"virulence, detoxification, adaptation"
Rv3661,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2871136539671464,0.5339348193156087,-3.395767623532232,-1.0,-0.8145889844364971,0.1080847005824852,0.03317466652547598,-0.1370632285219906,0.0068083457070309255,-0.1745972132804338,0.72,-0.15,-0.15,-0.13,-0.14,0.02,-1.98,-0.17,1.23,3.12,0.69,-1.47,0.01,-1.95,-4.32,0.2,0.31,3.02,-0.1,-0.69,0.91,0.38,0.11,0.5,0.33,-0.62,"virulence, detoxification, adaptation"
Rv3663c,0.0,0.2533842358000745,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2111476461342675,-0.2899904533736281,0.6610014388323866,-1.0,-1.7514120262970803,0.02977007893377564,-0.2130325268426096,-0.07073602631525948,0.1614345077828349,-0.06264317612846854,1.85,1.48,0.18,0.78,0.72,1.15,0.41,0.9,0.93,1.38,2.02,0.44,-0.06,-1.25,-1.47,-0.48,-1.2,2.56,0.07,0.06,0.82,0.1,2.88,-4.72,0.54,3.59,cell wall and cell processes
Rv3664c,0.0,0.0,0,0,0,0.0,1.798642319424817,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.855169633,0.0,-1.0,0.8007610243237041,-0.6814397425065091,0.3215486106802643,-1.0,-0.767916929832139,-0.1997202537171133,0.1379340639194739,-0.01914552684437323,-0.01110189515960033,0.1054845737385683,2.08,0.29,0.86,-0.46,0.86,0.38,-0.39,1.72,-0.11,1.06,-0.22,0.83,0.0,1.37,-0.94,0.68,-0.99,6.76,0.26,0.88,-0.05,0.17,-0.01,2.17,-0.61,-0.74,cell wall and cell processes
Rv3665c,0.0,0.0,0,0,0,0.0,8.076815597050832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.1359798502096378,0.7519655564963524,-2.5124022168853433,-1.0,0.814916718182256,0.1281140430978613,0.05391654159604405,-0.2212493803317521,0.3091054347199185,-0.01207957133117744,2.07,2.05,3.08,1.38,1.65,1.2,2.32,1.35,0.54,1.11,1.32,-0.22,-0.04,0.49,-7.86,-1.47,-0.15,1.29,-0.19,-0.98,-0.56,0.08,1.21,-6.64,-0.91,-3.43,cell wall and cell processes
Rv3666c,-2.326180929925329,0.0,0,0,0,0.0,4.531252813173103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.550779118329932,0.3055618685199216,-0.1466325167029921,-1.0,-4.75145252414328,-0.055220280286769265,0.04521406541115207,-0.3415105648757034,0.2401197505902684,0.2131496201420103,2.29,0.95,1.56,-0.31,0.8,1.07,1.28,1.2,1.9,1.16,0.77,0.96,-0.52,-0.02,4.67,-1.31,1.17,0.2,-0.88,0.87,-0.81,-0.15,1.74,-7.02,-0.87,-1.0,cell wall and cell processes
Rv3667,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0618631736555119,0.4715455736643777,-1.090712160070727,-1.0,-1.6472729457665403,-0.1739820952250782,-0.4320709639879335,0.2565763633924512,-0.1930005694101919,-0.3284650115577003,0.59,0.36,-0.42,0.48,-0.1,0.2,-0.14,0.54,1.55,0.6,1.13,0.63,-0.14,-2.43,-1.72,0.74,0.51,-2.32,0.1,-0.39,0.5,-0.07,-0.47,0.76,0.07,-2.37,lipid metabolism
Rv3668c,0.0,0.0,0,0,0,0.0,3.51817398318394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0507232050795898,0.52576311834266,-0.8549547933501832,-1.0,-1.48855006294177,-0.3257458027198145,-1.067595296463693,0.26535434250034695,-0.3063616347221125,-0.5701091191283932,-0.81,-0.39,0.78,0.11,0.06,0.48,0.25,0.83,1.3,2.3,2.85,0.35,0.1,-0.82,-2.85,0.89,-0.94,0.04,0.33,0.76,0.71,0.42,2.83,0.13,0.95,-2.7,intermediary metabolism and respiration
Rv3669,-2.687230472951291,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142255049714769,0.591454186232765,-3.228112592122351,-1.0,2.2998557395555,0.04141992737998078,0.6173839784135335,0.1864131242308814,0.7561181556893325,-0.4942641904294188,-1.98,2.56,-0.98,3.4,1.13,-0.01,0.71,0.38,-0.11,-0.53,-0.24,-0.58,-0.69,-3.25,-3.25,2.08,3.57,0.0,-0.28,-2.47,2.11,-1.06,0.0,0.0,1.19,0.0,cell wall and cell processes
Rv3670,0.0,0.0,0,0,0,0.0,7.836396096374543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.739854545842498,-3.6508875310250937,-0.550537592781842,-1.0,2.55123504665396,-3.137503523749935,-1.3219280948873622,0.0,-1.6880559936852602,1.0,7.54,3.29,5.98,7.35,5.63,6.97,3.59,4.14,-0.62,-0.93,-2.19,-5.28,1.37,5.51,0.88,1.38,7.29,-0.53,2.37,-4.2,0.09,1.13,0.0,0.0,0.19,0.0,"virulence, detoxification, adaptation"
Rv3671c,0.0,0.0,0,0,0,0.0,6.867927113525598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.759461869884607,2.148530068830727,-0.6538138654149142,-1.0,2.9487153917241202,-3.263034405833794,-3.375039431346925,-2.7048719644563533,-2.2439255828860887,-2.459431618637297,2.49,0.6,3.26,5.09,2.36,1.64,0.99,2.78,-0.59,-1.01,-0.72,-4.22,-1.14,0.61,0.0,0.93,2.91,0.0,0.99,-0.75,1.91,0.49,0.0,0.0,2.1,0.0,intermediary metabolism and respiration
Rv3673c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.7653181019898998,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,0.56,0.56,0.56,0.56,0.56,0.55,2.96,-0.6,-1.02,-0.72,-0.82,-1.0,0.23,0.0,1.14,0.0,0.0,-1.0,0.23,0.0,-1.0,0.0,0.0,0.0,0.0,intermediary metabolism and respiration
Rv3674c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5169598111020424,0.5592867018606738,0.2339829483936135,-1.0,0.047002112774149,0.03634428858395801,-0.08247364702900843,-0.2149788059121227,-0.07806401488211011,-0.1072234599554799,-0.1,-0.07,-0.42,-0.11,-0.4,-0.04,-1.21,-0.42,1.28,2.32,2.67,0.45,-0.1,-0.23,-0.46,-1.01,0.17,3.32,-0.21,0.67,-0.67,-0.2,2.88,0.91,-0.84,4.67,information pathways
Rv3675,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28233069615515993,0.6660289735530034,-1.1735758583357119,-1.0,-0.7927159734707171,-0.1040072459894473,-0.6317318923875166,-0.7939409241144387,0.03891760542712636,-0.4514714242934246,-0.18,0.19,-0.66,-0.4,-0.04,-0.33,0.16,-0.71,1.05,0.78,-0.6,0.68,0.2,-0.83,-3.65,-0.45,1.07,-0.86,0.12,0.0,0.04,0.11,-0.88,-3.54,-0.36,-3.85,cell wall and cell processes
Rv3676,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3518317148874543,3.1233634136694914,-2.1261410274464168,-1.0,0.0,-0.8479969065549499,-1.087462841250339,-0.3219280948873623,-0.15200309344505,0.0,1.59,-2.04,2.16,4.11,-1.97,-1.83,-1.98,0.92,-0.59,-1.01,-0.74,-2.33,-2.0,0.0,0.0,0.14,2.21,0.0,0.62,0.27,0.76,-0.98,0.0,-3.97,0.94,0.0,regulatory proteins
Rv3677c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9294379002434722,0.4477799630491412,0.1185724532805525,-1.0,-1.07542862940325,0.065804395408194,-0.2298518123016113,-0.374887843361664,-0.08809834940362474,-0.8761283418378316,-4.43,0.7,-3.52,-1.68,-0.63,-1.81,0.29,-0.08,-1.71,0.24,-2.58,0.59,0.21,1.15,0.36,-1.11,1.36,0.19,0.75,0.69,0.75,0.29,-2.78,-3.22,0.44,-2.98,intermediary metabolism and respiration
Rv3679,-3.560283341604643,0.0,0,0,0,0.0,8.64745842645492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.308867554092155,-0.3551010180613234,-0.5026150638344588,-1.0,-2.50725743331152,0.05235540506113618,-0.2333970135252587,-1.317988096878534,-0.1924795458395363,0.4328198883899778,-3.06,1.0,-3.07,-0.17,-0.99,-2.96,0.15,-1.13,-2.3,-2.73,-1.28,-0.86,-0.53,-2.9,-2.9,1.42,0.51,-5.54,-0.58,-2.14,0.74,-0.47,-1.9,-5.54,0.98,-5.57,cell wall and cell processes
Rv3680,0.0,0.0,0,0,0,0.0,8.76487159073609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0311842589999998,-4.74762810446485,-1.0,-1.5711592367422802,1.070310224504975,-2.853486749933288,-1.0,1.37254971541491,-0.02670279353947224,-0.3152330047384923,-0.7361560009682552,-0.2167894529485753,0.4887471854618531,-3.93,0.37,-2.46,-0.78,-0.65,-1.59,-0.54,-0.82,-0.59,-1.01,-0.73,-0.72,-0.78,0.0,0.35,2.96,1.99,0.0,-1.01,0.21,2.22,-0.85,0.0,0.0,1.52,0.0,cell wall and cell processes
Rv3681c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477191024247394,0.7573701578230824,-3.340869438748918,-1.0,-1.41957329706518,-0.0034601998668286078,0.256646632487632,-0.147566726609686,0.1036658100855995,0.3205428859082712,1.16,0.16,-0.35,-0.04,0.06,-0.36,-0.14,-0.1,0.52,-0.65,-0.8,0.5,0.12,2.82,-7.27,-1.0,0.4,-2.37,0.28,-0.86,-0.21,0.29,-1.01,0.36,-0.11,-4.72,regulatory proteins
Rv3682,0.0,0.0,-1,0,0,0.0,9.383704292474054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.465958278303592,9.35935775449136,-5.2046606171300285,-1.0,2.1981186127016596,-3.532461283372534,-3.9594533125873266,-0.5554961704996358,-0.6377922981277524,-5.627233719857112,2.19,0.01,1.99,1.51,1.02,1.77,0.73,0.94,2.25,8.45,0.69,1.82,-0.21,-2.24,-0.78,-0.76,-6.21,10.47,0.36,-0.98,0.13,-1.25,1.36,1.4,0.71,0.18,cell wall and cell processes
Rv3684,0.0,0.0,0,0,0,0.0,1.261027184956629,-2.256406592144211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.7007067932703938,0.5829403590766018,0.1798985351296962,-1.0,-0.42242943183248793,-0.001133570452669436,-0.4545989314701446,-0.06715253328970447,-0.2813414379979652,-0.4274094239478134,-0.39,-0.42,-0.87,-0.27,-0.53,-0.34,-0.27,0.1,0.52,0.61,-0.29,0.61,0.15,-1.77,0.18,0.27,-0.27,0.0,-1.97,-0.69,0.85,0.07,-0.74,-0.75,0.33,1.41,intermediary metabolism and respiration
Rv3685c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.155360145661454,0.1279456819092955,-0.1345767364480092,-1.0,0.17646325244419,0.02233128361490764,-0.1359620882572495,-0.07319159822837645,0.001303646519193794,-0.09150174178455037,-0.06,0.14,-0.46,-0.15,-0.25,-0.68,-0.37,0.08,0.24,-0.32,0.07,0.01,0.09,0.58,-1.85,0.41,1.11,-1.26,0.34,-0.07,0.78,-0.21,-0.64,0.76,0.67,0.35,intermediary metabolism and respiration
Rv3687c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11238425092446501,-0.8137986680384711,0.7476589731880302,-1.0,-0.342619715250346,-0.2063868416458981,-0.8156582257888136,0.014805934775406069,-0.5737157955464218,2.442977406905434,-1.98,-3.52,-1.94,-0.67,-0.91,-0.1,-1.96,-1.58,-0.22,-0.21,-0.13,0.15,1.07,-0.21,-3.53,-0.39,2.02,-4.8,0.99,-0.07,0.86,0.98,-5.51,-0.42,0.1,-2.79,information pathways
Rv3689,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1128063066443245,-0.09797823025350916,0.011604444561692179,-1.0,-0.0700192736101837,0.033130557744089004,0.2071728603702324,-0.9461821578182876,0.6558575476064787,0.1403701529504075,0.13,0.39,-0.27,0.53,0.14,0.54,0.74,0.52,-0.29,-1.56,-2.18,-0.94,0.08,1.98,1.41,-0.17,0.63,-3.29,0.26,-1.11,-0.15,0.3,-1.44,-0.53,-0.4,0.21,cell wall and cell processes
Rv3690,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.548262034504172,-0.3427005589803203,1.328982023501039,-1.0,1.8098479534968002,0.1966801731407268,-0.6043499738738947,-0.2793646067743709,-0.2888592674501783,0.3293583003628507,-0.96,-0.18,0.54,-0.81,-0.22,-0.88,0.13,-0.27,-0.08,-0.88,-1.18,-1.07,0.17,1.75,2.6,0.22,1.61,1.06,0.91,0.76,-0.17,0.51,-1.0,1.02,-0.01,-5.5,cell wall and cell processes
Rv3692,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.7437930886861783,0.7971683235560624,0.4559474483169736,-1.0,-0.42504508370592103,-0.0973817034594324,-0.01627592831875905,-0.5739058576874703,0.5568086187920047,-0.1581841630677935,0.88,1.17,-1.13,0.04,0.45,-0.01,0.79,0.72,0.15,-0.96,-1.96,-0.99,0.07,-0.1,3.14,0.85,0.25,-1.61,0.74,0.19,0.42,0.38,-2.88,0.84,0.19,-5.73,regulatory proteins
Rv3693,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9749928334937984,-0.07265022283371945,0.7111742703972919,-1.0,-0.0731023179122455,-0.01116668794110743,0.2175703736774208,-0.7720239543825141,0.3268214487745812,0.7473261057719279,0.11,0.39,-2.37,-0.92,-0.11,-0.41,-1.4,-0.15,2.89,2.46,2.72,-1.06,0.42,-0.42,-1.85,-1.02,0.61,2.73,0.86,1.59,-0.91,0.67,1.79,4.12,0.0,-1.96,cell wall and cell processes
Rv3694c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8041177754494535,0.3611977633390233,0.5540301163154044,-1.0,-0.30604727122117603,0.1995770576898755,-0.4681264238723502,-0.3334902915449831,-0.035850040119959785,-0.7393531744229954,0.52,0.4,-1.57,1.06,0.06,-0.03,0.04,0.61,-0.61,-1.6,-0.62,-0.45,-0.09,-0.55,3.24,-0.3,2.35,-2.32,0.29,-0.62,0.29,0.2,-1.52,0.64,-0.72,-3.5,cell wall and cell processes
Rv3695,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9179906600482378,0.3277274148744007,0.7115013518405799,-1.0,-0.28179581622526,-0.0340830598239683,-0.08656616496161958,-0.7565125690920376,0.7010871158945421,0.2105215778321096,-1.53,0.53,0.25,0.25,0.19,0.29,1.33,0.44,-0.12,-0.22,0.09,-1.19,0.2,-0.82,2.34,0.63,3.05,0.09,0.68,-0.01,0.4,0.7,1.47,-5.45,0.89,-2.68,cell wall and cell processes
Rv3696c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.431540515773047,-0.3366913069055382,0.8531813433851249,-1.0,1.87945266369487,1.327031742696512,-1.114111991856666,0.4091063110266575,4.256549278017384,1.36768742050224,0.43,1.09,0.61,0.98,1.48,0.55,3.23,3.96,0.13,-1.15,3.39,0.2,-0.38,5.09,3.7,-1.32,7.37,-0.84,-0.24,-0.19,-1.85,-0.42,3.89,-1.85,-2.38,2.76,intermediary metabolism and respiration
Rv3697c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07487140772502886,0.3346906339806596,-0.3708048968717677,-1.0,-0.298157197125623,-0.059662798885630676,0.2340929143520214,-0.1670173580106436,-0.2220072222907232,-0.01390479787987797,-0.13,-0.15,0.8,0.37,-0.17,-0.32,-0.94,0.25,-2.02,-0.44,-1.54,0.1,0.36,0.68,-1.02,-0.23,1.19,-1.07,0.22,-0.63,-0.03,0.01,-1.48,-5.13,0.01,-3.19,"virulence, detoxification, adaptation"
Rv3700c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.418906393456613,-0.3527487379365999,0.9482306612003228,-1.0,-0.7876052139135601,-0.2046986433536233,0.40884721822887704,-0.2673809096807204,0.01896608784584291,-0.04854014802459144,1.27,0.2,0.75,1.02,0.5,0.15,0.29,1.55,-1.29,-0.63,-1.82,0.31,-0.08,-2.28,-3.31,-0.21,0.23,-1.57,0.3,-0.1,-0.09,0.69,-1.1,-0.7,-0.53,1.53,intermediary metabolism and respiration
Rv3704c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.6236313250103607,-1.195723831715697,0.4124542204071285,-1.0,0.362177915588004,-0.06904522370082149,-0.032891079510950716,-0.1643064262934894,-0.028666073545280786,-0.08547126149245518,0.71,0.78,0.77,0.21,0.03,0.1,0.15,0.81,-0.53,-0.93,0.07,0.51,0.13,0.84,2.36,0.01,0.67,-1.12,0.12,0.6,-0.43,0.31,0.75,-0.77,-0.34,-3.46,intermediary metabolism and respiration
Rv3708c,-4.425977647285036,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.053181012158135,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.584962500721156,0.0,0.0,0.0,-0.06,0.0,-0.5,1.14,0.0,1.15,0.0,-0.58,-1.02,-0.72,0.42,0.0,0.0,0.0,0.0,2.21,0.0,0.0,-0.81,0.0,0.0,0.0,-3.97,0.0,0.0,intermediary metabolism and respiration
Rv3709c,-4.38119747457455,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.941361866951446,0.0,-3.1433342082000615,0.0,2.0007585742205,0.0,0.3219280948873623,0.0,0.289506617194985,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.15,0.0,-0.61,-1.03,-0.73,-0.09,0.98,0.0,0.0,6.27,4.35,2.29,-1.0,-0.63,1.18,0.61,-0.14,2.29,0.94,-0.14,intermediary metabolism and respiration
Rv3710,-4.65507953696495,0.0,0,0,0,0.0,5.851933969077816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6999695180692281,0.2866139630005061,1.655627495774846,0.0,-2.3390790156089603,0.0,0.0,0.584962500721156,0.0,0.0,-0.46,-0.95,-0.63,-0.26,-0.6,-0.48,-1.55,0.21,-0.59,-1.01,-0.72,0.39,0.99,0.0,0.0,0.14,3.05,0.0,0.0,-0.89,1.18,0.0,0.0,0.0,0.0,0.0,intermediary metabolism and respiration
Rv3711c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3726249629622191,0.2121508102452257,0.9440130373641612,-1.0,-1.55752686521524,-0.2302368774305531,-0.1569090534099565,-0.146737735274595,-0.06776995682998536,0.01313090282110515,0.1,0.19,0.79,0.72,0.16,0.17,0.84,0.38,-0.72,-1.15,-0.16,-0.18,0.22,0.56,0.44,0.88,-0.74,-0.96,0.27,-0.86,-0.03,0.28,-0.1,-0.26,0.61,-2.87,information pathways
Rv3712,-3.766296263252265,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.9133676006316876,-1.0,1.0995303059415902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,-1.01,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,-0.06,0.0,intermediary metabolism and respiration
Rv3713,-3.2764356371799424,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3797078283833654,0.5576764421759514,-1.1693246229943608,0.0,1.5156390878244599,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,1.96,0.0,1.74,0.0,-0.59,-1.02,-0.71,-2.18,0.98,0.0,0.0,3.31,2.21,0.0,0.2,-0.11,0.0,1.61,0.0,0.0,0.94,0.0,intermediary metabolism and respiration
Rv3715c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194951344144908,1.45221668075509,0.02812608163569644,-1.0,1.5693217315828,-0.4874617338419612,-0.2200298793294142,-0.1854503400302852,0.02844022472271585,0.2906176646437275,1.62,0.2,2.02,-0.27,0.48,1.36,1.03,0.9,-0.32,-0.82,-0.69,-1.12,-0.36,0.45,1.43,0.24,0.53,0.0,0.37,-0.84,0.8,0.19,1.89,0.0,0.79,0.96,information pathways
Rv3720,0.0,0.0,0,0,0,0.0,3.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.869137575,-3.0884307297699904,-1.0,0.5630091047054758,0.5178901711807447,-0.9985669925182604,-1.0,0.521746704808608,-0.4428812325015385,-0.9569673665056296,-0.5864843400928075,0.7715626095113735,-1.5279890020751092,0.08,0.85,0.1,0.69,0.15,0.31,0.33,0.43,0.18,0.53,2.07,-2.44,0.18,1.54,-0.08,0.21,3.18,2.43,0.13,-0.73,-0.24,0.05,1.27,0.51,-0.25,1.91,lipid metabolism
